date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
2016-03-26,9.0,11.0,4.0,5.0,2.0,12.0,6.0,30.0,0.0,4.0,1.0,2.0,6.0,7.0,16.0,12.0,6.0,1.0,12.0,5.0,6.0,15.0,31.0,21.0,45.0,21.0,16.0,30.0,29.0,13.0,8.0,17.0,2.0,1.0,4.0,3.0,1.0,10.0,1.0,6.0,5.0,11.0,18.0,18.0,1.0,8.0,4.0,3.0,16.0,5.0,4.0,2.0,15.0,4.0,1.0,7.0,2.0,8.0,3.0,5.0,17.0,2.0,8.0,4.0,6.0,14.0,17.0,20.0,13.0,6.0,24.0,4.0,5.0,1.0,6.0,2.0,8.0
2016-03-27,4.0,13.0,11.0,6.0,3.0,11.0,7.0,24.0,0.0,4.0,1.0,1.0,1.0,5.0,6.0,6.0,3.0,0.0,14.0,6.0,3.0,15.0,12.0,16.0,38.0,22.0,8.0,20.0,16.0,8.0,9.0,18.0,9.0,0.0,7.0,2.0,1.0,6.0,4.0,7.0,6.0,6.0,26.0,13.0,3.0,11.0,1.0,4.0,11.0,2.0,8.0,2.0,11.0,5.0,2.0,7.0,5.0,5.0,2.0,4.0,9.0,1.0,4.0,2.0,4.0,14.0,25.0,15.0,14.0,6.0,18.0,3.0,13.0,2.0,7.0,2.0,6.0
2016-03-28,6.0,12.0,11.0,9.0,8.0,13.0,7.0,20.0,0.0,1.0,2.0,2.0,3.0,7.0,8.0,5.0,7.0,2.0,9.0,4.0,4.0,12.0,26.0,16.0,37.0,9.0,13.0,17.0,17.0,14.0,7.0,25.0,2.0,1.0,10.0,1.0,0.0,10.0,8.0,4.0,4.0,12.0,24.0,20.0,2.0,16.0,0.0,8.0,24.0,4.0,3.0,9.0,16.0,6.0,0.0,9.0,1.0,17.0,5.0,4.0,19.0,5.0,6.0,6.0,4.0,17.0,14.0,28.0,20.0,6.0,23.0,4.0,8.0,2.0,6.0,4.0,8.0
2016-03-29,11.0,7.0,12.0,4.0,4.0,10.0,8.0,25.0,3.0,5.0,3.0,2.0,5.0,7.0,6.0,7.0,3.0,1.0,12.0,0.0,10.0,17.0,22.0,16.0,46.0,19.0,15.0,16.0,18.0,14.0,7.0,29.0,5.0,1.0,9.0,1.0,1.0,15.0,7.0,10.0,3.0,13.0,20.0,25.0,3.0,13.0,3.0,3.0,17.0,2.0,4.0,5.0,13.0,2.0,1.0,4.0,1.0,8.0,2.0,6.0,13.0,2.0,6.0,1.0,5.0,15.0,27.0,21.0,15.0,7.0,24.0,6.0,10.0,1.0,6.0,8.0,6.0
2016-03-30,9.0,6.0,5.0,5.0,5.0,7.0,9.0,23.0,1.0,1.0,2.0,1.0,4.0,7.0,10.0,5.0,3.0,2.0,9.0,9.0,8.0,11.0,19.0,22.0,36.0,23.0,11.0,24.0,27.0,14.0,7.0,28.0,5.0,1.0,8.0,1.0,0.0,7.0,6.0,6.0,3.0,8.0,26.0,30.0,2.0,15.0,3.0,4.0,23.0,3.0,2.0,1.0,6.0,3.0,4.0,10.0,1.0,7.0,5.0,3.0,16.0,2.0,11.0,4.0,8.0,13.0,24.0,16.0,19.0,5.0,22.0,2.0,5.0,2.0,4.0,5.0,8.0
2016-03-31,11.0,7.0,16.0,2.0,2.0,25.0,14.0,22.0,2.0,3.0,1.0,0.0,4.0,10.0,10.0,6.0,6.0,1.0,10.0,5.0,3.0,22.0,25.0,28.0,40.0,13.0,19.0,22.0,25.0,16.0,2.0,28.0,9.0,3.0,8.0,2.0,1.0,7.0,4.0,8.0,4.0,10.0,21.0,16.0,4.0,11.0,1.0,2.0,22.0,3.0,3.0,10.0,6.0,6.0,0.0,7.0,3.0,6.0,1.0,6.0,11.0,3.0,7.0,2.0,7.0,11.0,28.0,22.0,17.0,6.0,20.0,4.0,14.0,1.0,3.0,5.0,7.0
2016-04-01,5.0,8.0,10.0,6.0,3.0,11.0,11.0,42.0,2.0,4.0,5.0,2.0,5.0,2.0,11.0,8.0,8.0,4.0,18.0,4.0,8.0,11.0,24.0,26.0,43.0,14.0,13.0,27.0,20.0,12.0,3.0,24.0,3.0,2.0,8.0,1.0,0.0,12.0,4.0,11.0,3.0,15.0,29.0,20.0,2.0,12.0,1.0,5.0,31.0,3.0,10.0,9.0,14.0,5.0,1.0,3.0,2.0,13.0,3.0,3.0,14.0,7.0,4.0,2.0,5.0,29.0,18.0,15.0,15.0,9.0,19.0,5.0,5.0,0.0,6.0,6.0,9.0
2016-04-02,12.0,11.0,11.0,5.0,5.0,12.0,13.0,21.0,1.0,2.0,3.0,1.0,5.0,7.0,7.0,13.0,2.0,1.0,18.0,7.0,5.0,17.0,16.0,25.0,33.0,17.0,8.0,23.0,24.0,16.0,4.0,20.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,2.0,8.0,15.0,15.0,1.0,11.0,0.0,1.0,14.0,0.0,5.0,4.0,12.0,4.0,2.0,10.0,1.0,4.0,3.0,3.0,12.0,2.0,7.0,2.0,7.0,19.0,10.0,15.0,11.0,9.0,15.0,5.0,5.0,2.0,8.0,5.0,6.0
2016-04-03,14.0,7.0,8.0,7.0,1.0,19.0,9.0,39.0,1.0,5.0,6.0,2.0,3.0,6.0,11.0,7.0,6.0,1.0,13.0,3.0,2.0,13.0,16.0,23.0,38.0,29.0,9.0,29.0,18.0,15.0,7.0,19.0,2.0,1.0,8.0,3.0,4.0,11.0,4.0,4.0,3.0,9.0,17.0,9.0,5.0,10.0,1.0,1.0,17.0,4.0,8.0,2.0,12.0,2.0,1.0,3.0,0.0,11.0,1.0,2.0,15.0,4.0,9.0,1.0,6.0,12.0,16.0,23.0,9.0,15.0,21.0,2.0,8.0,1.0,3.0,4.0,8.0
2016-04-04,6.0,6.0,9.0,4.0,3.0,13.0,12.0,20.0,0.0,6.0,3.0,1.0,2.0,9.0,3.0,8.0,5.0,1.0,5.0,5.0,4.0,9.0,27.0,20.0,41.0,23.0,12.0,17.0,30.0,12.0,6.0,23.0,4.0,2.0,9.0,3.0,6.0,5.0,3.0,3.0,3.0,5.0,30.0,16.0,2.0,12.0,1.0,2.0,18.0,4.0,5.0,3.0,8.0,3.0,1.0,9.0,7.0,2.0,0.0,5.0,10.0,0.0,5.0,0.0,2.0,24.0,12.0,21.0,18.0,9.0,18.0,2.0,4.0,1.0,3.0,3.0,5.0
2016-04-05,9.0,4.0,12.0,9.0,2.0,11.0,12.0,24.0,1.0,5.0,4.0,0.0,5.0,9.0,7.0,5.0,3.0,1.0,13.0,4.0,5.0,12.0,19.0,20.0,42.0,10.0,11.0,14.0,29.0,6.0,7.0,33.0,3.0,1.0,8.0,1.0,3.0,9.0,4.0,6.0,3.0,15.0,22.0,19.0,4.0,18.0,3.0,4.0,13.0,4.0,6.0,3.0,9.0,4.0,3.0,7.0,2.0,6.0,3.0,1.0,11.0,4.0,4.0,2.0,4.0,14.0,10.0,15.0,12.0,14.0,23.0,2.0,9.0,0.0,2.0,1.0,8.0
2016-04-06,10.0,6.0,7.0,5.0,2.0,19.0,6.0,20.0,0.0,2.0,1.0,0.0,1.0,3.0,5.0,7.0,5.0,2.0,11.0,3.0,4.0,11.0,16.0,15.0,51.0,24.0,21.0,24.0,26.0,16.0,5.0,12.0,5.0,1.0,5.0,1.0,5.0,6.0,3.0,8.0,3.0,10.0,20.0,11.0,0.0,15.0,2.0,5.0,14.0,1.0,10.0,4.0,15.0,5.0,1.0,2.0,4.0,6.0,2.0,3.0,12.0,1.0,5.0,0.0,2.0,16.0,13.0,17.0,24.0,3.0,20.0,4.0,10.0,1.0,8.0,4.0,7.0
2016-04-07,8.0,7.0,9.0,6.0,5.0,11.0,6.0,23.0,0.0,1.0,3.0,1.0,4.0,7.0,12.0,9.0,7.0,0.0,14.0,2.0,2.0,12.0,17.0,21.0,50.0,16.0,9.0,27.0,24.0,9.0,7.0,21.0,3.0,2.0,8.0,0.0,4.0,10.0,5.0,7.0,5.0,9.0,28.0,17.0,4.0,15.0,0.0,2.0,12.0,3.0,5.0,3.0,8.0,5.0,4.0,9.0,2.0,17.0,2.0,4.0,13.0,4.0,5.0,3.0,7.0,20.0,34.0,30.0,12.0,10.0,24.0,0.0,9.0,3.0,4.0,5.0,8.0
2016-04-08,10.0,4.0,11.0,5.0,6.0,16.0,12.0,23.0,0.0,2.0,1.0,1.0,1.0,2.0,9.0,10.0,4.0,0.0,13.0,2.0,6.0,9.0,19.0,24.0,42.0,16.0,12.0,29.0,23.0,10.0,8.0,29.0,4.0,3.0,5.0,1.0,3.0,4.0,2.0,9.0,4.0,7.0,11.0,21.0,3.0,15.0,2.0,4.0,9.0,2.0,5.0,1.0,5.0,0.0,2.0,4.0,2.0,4.0,3.0,4.0,12.0,2.0,3.0,2.0,7.0,4.0,21.0,15.0,16.0,4.0,16.0,2.0,5.0,1.0,4.0,5.0,2.0
2016-04-09,13.0,6.0,9.0,6.0,6.0,24.0,15.0,27.0,0.0,5.0,2.0,2.0,1.0,4.0,11.0,4.0,3.0,1.0,16.0,3.0,5.0,16.0,24.0,23.0,32.0,22.0,8.0,24.0,26.0,4.0,6.0,16.0,8.0,2.0,4.0,1.0,2.0,9.0,1.0,8.0,3.0,12.0,29.0,17.0,5.0,6.0,2.0,3.0,14.0,3.0,3.0,4.0,6.0,6.0,0.0,5.0,2.0,9.0,2.0,6.0,13.0,4.0,5.0,1.0,10.0,6.0,15.0,14.0,19.0,7.0,19.0,2.0,11.0,1.0,4.0,7.0,9.0
2016-04-10,8.0,10.0,11.0,6.0,8.0,24.0,16.0,37.0,1.0,4.0,2.0,0.0,5.0,11.0,9.0,6.0,0.0,0.0,18.0,2.0,7.0,13.0,22.0,33.0,40.0,17.0,14.0,20.0,33.0,17.0,7.0,12.0,1.0,2.0,7.0,5.0,4.0,7.0,1.0,3.0,5.0,11.0,17.0,17.0,3.0,12.0,1.0,3.0,22.0,4.0,4.0,2.0,13.0,2.0,2.0,6.0,1.0,3.0,0.0,1.0,11.0,2.0,3.0,3.0,2.0,15.0,15.0,12.0,15.0,10.0,21.0,2.0,4.0,1.0,1.0,4.0,7.0
2016-04-11,15.0,12.0,7.0,9.0,6.0,24.0,12.0,20.0,0.0,3.0,5.0,1.0,1.0,12.0,6.0,9.0,1.0,0.0,12.0,5.0,3.0,21.0,14.0,12.0,43.0,14.0,6.0,24.0,19.0,14.0,6.0,21.0,4.0,2.0,7.0,6.0,1.0,7.0,5.0,7.0,7.0,7.0,20.0,9.0,2.0,15.0,0.0,3.0,17.0,2.0,5.0,5.0,16.0,0.0,2.0,5.0,1.0,8.0,5.0,1.0,11.0,4.0,8.0,0.0,5.0,10.0,17.0,17.0,22.0,7.0,22.0,1.0,7.0,0.0,1.0,5.0,5.0
2016-04-12,5.0,5.0,11.0,9.0,6.0,18.0,5.0,18.0,0.0,0.0,1.0,0.0,7.0,6.0,6.0,11.0,4.0,2.0,11.0,6.0,3.0,15.0,21.0,23.0,41.0,11.0,13.0,20.0,17.0,15.0,10.0,19.0,3.0,3.0,11.0,1.0,4.0,13.0,4.0,8.0,2.0,7.0,20.0,14.0,2.0,20.0,3.0,1.0,17.0,3.0,3.0,4.0,9.0,3.0,2.0,8.0,2.0,5.0,2.0,3.0,16.0,2.0,4.0,3.0,8.0,11.0,21.0,17.0,15.0,4.0,31.0,7.0,13.0,4.0,7.0,6.0,8.0
2016-04-13,8.0,8.0,7.0,3.0,5.0,17.0,7.0,20.0,1.0,6.0,2.0,1.0,3.0,6.0,3.0,6.0,2.0,2.0,11.0,2.0,2.0,10.0,28.0,31.0,59.0,15.0,10.0,23.0,27.0,14.0,8.0,17.0,4.0,2.0,7.0,4.0,1.0,9.0,4.0,7.0,2.0,9.0,22.0,19.0,2.0,13.0,1.0,3.0,22.0,5.0,9.0,1.0,7.0,1.0,1.0,4.0,2.0,8.0,2.0,2.0,10.0,5.0,12.0,0.0,8.0,10.0,23.0,26.0,17.0,6.0,19.0,2.0,16.0,1.0,6.0,4.0,4.0
2016-04-14,4.0,9.0,4.0,3.0,2.0,8.0,8.0,26.0,0.0,2.0,3.0,0.0,3.0,9.0,10.0,9.0,4.0,2.0,14.0,4.0,7.0,8.0,15.0,19.0,51.0,21.0,13.0,17.0,17.0,16.0,4.0,27.0,6.0,3.0,6.0,0.0,7.0,10.0,4.0,7.0,2.0,13.0,22.0,12.0,1.0,11.0,5.0,4.0,21.0,1.0,7.0,5.0,18.0,4.0,3.0,4.0,1.0,6.0,5.0,2.0,14.0,2.0,7.0,4.0,6.0,10.0,24.0,14.0,22.0,10.0,17.0,1.0,8.0,1.0,3.0,5.0,8.0
2016-04-15,12.0,8.0,5.0,4.0,4.0,19.0,14.0,33.0,1.0,4.0,3.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,12.0,3.0,6.0,12.0,15.0,31.0,53.0,57.0,11.0,34.0,32.0,13.0,6.0,26.0,7.0,4.0,5.0,2.0,0.0,11.0,6.0,10.0,4.0,9.0,32.0,16.0,1.0,12.0,2.0,4.0,23.0,4.0,8.0,5.0,7.0,2.0,1.0,7.0,1.0,15.0,0.0,2.0,9.0,5.0,3.0,1.0,7.0,17.0,21.0,21.0,17.0,8.0,23.0,3.0,16.0,1.0,4.0,3.0,4.0
2016-04-16,10.0,5.0,8.0,6.0,6.0,27.0,10.0,37.0,1.0,3.0,1.0,2.0,1.0,8.0,12.0,8.0,4.0,3.0,12.0,1.0,8.0,15.0,19.0,17.0,46.0,26.0,13.0,29.0,22.0,16.0,5.0,6.0,5.0,1.0,8.0,0.0,2.0,7.0,0.0,3.0,2.0,10.0,21.0,20.0,0.0,16.0,3.0,3.0,16.0,0.0,6.0,3.0,12.0,5.0,1.0,8.0,4.0,9.0,3.0,5.0,15.0,2.0,9.0,4.0,3.0,18.0,28.0,21.0,19.0,5.0,19.0,2.0,3.0,0.0,6.0,3.0,9.0
2016-04-17,7.0,5.0,12.0,6.0,4.0,23.0,12.0,32.0,0.0,2.0,1.0,0.0,1.0,12.0,6.0,11.0,3.0,1.0,15.0,1.0,13.0,11.0,23.0,15.0,36.0,23.0,20.0,12.0,23.0,13.0,11.0,23.0,8.0,1.0,8.0,2.0,0.0,3.0,3.0,7.0,1.0,11.0,18.0,12.0,6.0,11.0,1.0,4.0,17.0,3.0,3.0,5.0,10.0,4.0,1.0,5.0,1.0,10.0,3.0,1.0,12.0,4.0,5.0,2.0,3.0,13.0,19.0,31.0,13.0,5.0,34.0,3.0,9.0,2.0,6.0,2.0,6.0
2016-04-18,17.0,9.0,6.0,10.0,9.0,18.0,8.0,19.0,1.0,4.0,3.0,1.0,1.0,8.0,10.0,10.0,2.0,1.0,19.0,2.0,7.0,12.0,22.0,28.0,46.0,15.0,15.0,36.0,19.0,11.0,3.0,32.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,15.0,1.0,11.0,23.0,13.0,4.0,7.0,3.0,4.0,11.0,5.0,2.0,3.0,17.0,4.0,2.0,7.0,3.0,11.0,0.0,8.0,10.0,3.0,3.0,4.0,3.0,18.0,23.0,15.0,23.0,8.0,22.0,4.0,4.0,2.0,6.0,3.0,4.0
2016-04-19,12.0,3.0,5.0,1.0,0.0,12.0,5.0,21.0,0.0,4.0,2.0,2.0,3.0,4.0,6.0,5.0,3.0,0.0,14.0,3.0,5.0,19.0,26.0,24.0,50.0,16.0,13.0,32.0,26.0,10.0,10.0,27.0,5.0,1.0,13.0,1.0,2.0,5.0,3.0,5.0,6.0,13.0,18.0,12.0,4.0,12.0,1.0,4.0,24.0,3.0,6.0,5.0,13.0,2.0,1.0,5.0,2.0,5.0,1.0,4.0,11.0,3.0,8.0,4.0,6.0,18.0,22.0,13.0,13.0,4.0,25.0,3.0,13.0,0.0,3.0,5.0,9.0
2016-04-20,9.0,6.0,6.0,4.0,1.0,6.0,10.0,17.0,0.0,3.0,3.0,1.0,6.0,9.0,13.0,4.0,2.0,3.0,12.0,2.0,6.0,12.0,34.0,12.0,48.0,19.0,11.0,15.0,24.0,9.0,3.0,25.0,10.0,1.0,8.0,3.0,2.0,9.0,5.0,6.0,4.0,15.0,19.0,11.0,5.0,11.0,4.0,6.0,19.0,2.0,4.0,3.0,8.0,2.0,1.0,9.0,1.0,5.0,5.0,9.0,15.0,2.0,8.0,3.0,3.0,21.0,18.0,12.0,21.0,6.0,16.0,2.0,9.0,3.0,4.0,7.0,7.0
2016-04-21,11.0,10.0,11.0,1.0,9.0,13.0,12.0,23.0,0.0,4.0,1.0,3.0,3.0,5.0,8.0,8.0,5.0,0.0,13.0,4.0,1.0,17.0,19.0,21.0,51.0,25.0,10.0,21.0,27.0,11.0,4.0,16.0,9.0,5.0,4.0,3.0,1.0,9.0,4.0,5.0,6.0,10.0,23.0,15.0,2.0,8.0,0.0,4.0,12.0,1.0,5.0,8.0,10.0,2.0,1.0,6.0,1.0,9.0,3.0,10.0,17.0,3.0,6.0,1.0,5.0,8.0,25.0,19.0,17.0,5.0,23.0,3.0,8.0,1.0,4.0,7.0,11.0
2016-04-22,9.0,11.0,8.0,6.0,7.0,11.0,19.0,19.0,1.0,3.0,0.0,0.0,2.0,5.0,5.0,6.0,9.0,0.0,11.0,5.0,6.0,10.0,17.0,18.0,52.0,13.0,18.0,21.0,32.0,14.0,4.0,23.0,2.0,3.0,6.0,3.0,4.0,9.0,2.0,6.0,6.0,16.0,17.0,17.0,2.0,11.0,3.0,3.0,12.0,5.0,8.0,2.0,13.0,4.0,1.0,5.0,3.0,11.0,7.0,4.0,21.0,2.0,9.0,3.0,7.0,19.0,22.0,18.0,20.0,12.0,17.0,1.0,8.0,2.0,5.0,3.0,5.0
2016-04-23,10.0,6.0,7.0,4.0,1.0,15.0,6.0,29.0,0.0,6.0,1.0,0.0,1.0,9.0,6.0,5.0,6.0,1.0,14.0,3.0,6.0,5.0,18.0,25.0,58.0,12.0,15.0,23.0,20.0,22.0,3.0,20.0,4.0,2.0,3.0,2.0,3.0,7.0,5.0,5.0,2.0,9.0,19.0,16.0,2.0,13.0,1.0,2.0,14.0,0.0,6.0,1.0,7.0,2.0,0.0,3.0,3.0,15.0,2.0,7.0,13.0,1.0,5.0,2.0,3.0,17.0,23.0,19.0,25.0,5.0,28.0,1.0,12.0,4.0,5.0,7.0,3.0
2016-04-24,12.0,1.0,8.0,7.0,2.0,19.0,12.0,28.0,2.0,4.0,5.0,3.0,3.0,11.0,8.0,7.0,3.0,0.0,9.0,3.0,7.0,16.0,23.0,21.0,57.0,21.0,14.0,21.0,25.0,10.0,8.0,12.0,2.0,3.0,7.0,4.0,1.0,7.0,2.0,10.0,2.0,4.0,18.0,11.0,6.0,11.0,1.0,5.0,15.0,2.0,6.0,4.0,8.0,2.0,2.0,4.0,2.0,8.0,4.0,3.0,11.0,6.0,3.0,1.0,2.0,20.0,27.0,30.0,33.0,8.0,30.0,2.0,11.0,1.0,8.0,2.0,16.0
2016-04-25,13.0,14.0,10.0,1.0,6.0,17.0,12.0,18.0,0.0,5.0,4.0,2.0,1.0,9.0,9.0,10.0,3.0,3.0,8.0,3.0,7.0,17.0,20.0,21.0,48.0,14.0,14.0,23.0,24.0,14.0,10.0,20.0,4.0,2.0,7.0,4.0,4.0,13.0,3.0,4.0,5.0,21.0,19.0,16.0,7.0,11.0,1.0,2.0,20.0,2.0,8.0,3.0,19.0,4.0,0.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,5.0,2.0,4.0,11.0,23.0,20.0,22.0,7.0,22.0,2.0,8.0,0.0,2.0,7.0,16.0
2016-04-26,8.0,6.0,7.0,3.0,6.0,18.0,5.0,17.0,1.0,2.0,3.0,10.0,2.0,6.0,10.0,6.0,3.0,5.0,16.0,1.0,6.0,9.0,25.0,19.0,48.0,18.0,15.0,23.0,18.0,12.0,8.0,26.0,1.0,4.0,9.0,3.0,1.0,7.0,4.0,5.0,4.0,8.0,26.0,16.0,3.0,10.0,1.0,5.0,13.0,2.0,5.0,4.0,9.0,4.0,3.0,6.0,2.0,7.0,3.0,2.0,14.0,1.0,7.0,3.0,7.0,16.0,26.0,20.0,12.0,7.0,12.0,3.0,6.0,1.0,12.0,3.0,7.0
2016-04-27,12.0,4.0,15.0,4.0,4.0,7.0,13.0,15.0,2.0,3.0,2.0,1.0,2.0,5.0,10.0,4.0,3.0,2.0,14.0,3.0,5.0,7.0,19.0,19.0,41.0,15.0,13.0,31.0,23.0,9.0,1.0,29.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,5.0,2.0,10.0,23.0,10.0,3.0,8.0,1.0,5.0,29.0,3.0,4.0,8.0,12.0,1.0,2.0,2.0,5.0,7.0,1.0,2.0,11.0,4.0,3.0,1.0,8.0,12.0,26.0,17.0,13.0,11.0,22.0,3.0,7.0,1.0,4.0,5.0,10.0
2016-04-28,14.0,13.0,11.0,9.0,2.0,12.0,12.0,23.0,0.0,3.0,1.0,2.0,2.0,6.0,8.0,6.0,3.0,0.0,18.0,3.0,6.0,14.0,17.0,18.0,39.0,17.0,13.0,28.0,24.0,10.0,6.0,28.0,7.0,2.0,6.0,3.0,1.0,8.0,5.0,6.0,5.0,11.0,23.0,10.0,2.0,14.0,0.0,6.0,22.0,2.0,9.0,3.0,13.0,5.0,1.0,5.0,0.0,10.0,6.0,3.0,8.0,5.0,9.0,2.0,3.0,14.0,21.0,23.0,23.0,13.0,23.0,0.0,11.0,1.0,5.0,8.0,5.0
2016-04-29,11.0,9.0,9.0,3.0,3.0,19.0,14.0,20.0,0.0,3.0,4.0,3.0,1.0,6.0,8.0,4.0,3.0,1.0,15.0,5.0,6.0,12.0,19.0,26.0,45.0,18.0,10.0,32.0,21.0,11.0,8.0,36.0,0.0,1.0,6.0,2.0,1.0,9.0,2.0,5.0,5.0,9.0,14.0,15.0,1.0,16.0,0.0,7.0,13.0,3.0,5.0,2.0,11.0,8.0,0.0,1.0,3.0,10.0,6.0,5.0,23.0,1.0,4.0,2.0,3.0,14.0,17.0,26.0,18.0,6.0,12.0,3.0,10.0,2.0,6.0,4.0,13.0
2016-04-30,5.0,2.0,11.0,4.0,2.0,17.0,11.0,29.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,7.0,4.0,4.0,12.0,2.0,2.0,14.0,15.0,17.0,40.0,11.0,13.0,22.0,20.0,11.0,3.0,16.0,4.0,2.0,7.0,0.0,4.0,8.0,2.0,6.0,5.0,6.0,21.0,19.0,3.0,12.0,0.0,1.0,9.0,1.0,4.0,2.0,11.0,4.0,1.0,2.0,0.0,8.0,5.0,2.0,18.0,5.0,3.0,2.0,7.0,15.0,14.0,13.0,20.0,5.0,12.0,0.0,8.0,2.0,3.0,3.0,6.0
2016-05-01,12.0,10.0,11.0,2.0,2.0,18.0,11.0,29.0,1.0,3.0,2.0,1.0,2.0,6.0,8.0,8.0,6.0,1.0,19.0,3.0,8.0,16.0,34.0,21.0,53.0,14.0,11.0,24.0,20.0,14.0,14.0,24.0,4.0,2.0,2.0,4.0,3.0,7.0,3.0,10.0,3.0,8.0,26.0,10.0,1.0,18.0,1.0,0.0,21.0,4.0,9.0,1.0,11.0,8.0,5.0,14.0,1.0,12.0,1.0,4.0,20.0,4.0,7.0,3.0,9.0,25.0,26.0,12.0,17.0,8.0,15.0,2.0,13.0,2.0,8.0,6.0,8.0
2016-05-02,12.0,7.0,5.0,5.0,0.0,14.0,14.0,31.0,0.0,4.0,2.0,1.0,3.0,6.0,9.0,5.0,7.0,2.0,15.0,3.0,3.0,13.0,31.0,23.0,37.0,9.0,16.0,29.0,22.0,26.0,4.0,23.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,11.0,25.0,16.0,2.0,11.0,3.0,2.0,17.0,3.0,6.0,2.0,18.0,6.0,2.0,5.0,3.0,11.0,4.0,2.0,10.0,5.0,11.0,1.0,9.0,16.0,15.0,17.0,28.0,10.0,16.0,2.0,11.0,1.0,8.0,6.0,8.0
2016-05-03,7.0,4.0,13.0,3.0,2.0,17.0,13.0,24.0,0.0,4.0,2.0,2.0,2.0,5.0,13.0,6.0,6.0,4.0,6.0,3.0,11.0,11.0,25.0,18.0,47.0,14.0,21.0,21.0,26.0,10.0,8.0,38.0,6.0,2.0,8.0,4.0,2.0,7.0,4.0,15.0,3.0,8.0,26.0,19.0,5.0,16.0,1.0,4.0,12.0,2.0,3.0,4.0,9.0,2.0,0.0,3.0,1.0,3.0,5.0,4.0,11.0,4.0,4.0,0.0,6.0,30.0,21.0,16.0,18.0,5.0,20.0,1.0,13.0,1.0,2.0,4.0,11.0
2016-05-04,9.0,14.0,5.0,3.0,3.0,11.0,8.0,24.0,1.0,5.0,2.0,0.0,3.0,8.0,8.0,12.0,2.0,1.0,12.0,2.0,5.0,19.0,23.0,14.0,38.0,15.0,14.0,16.0,23.0,15.0,6.0,14.0,7.0,1.0,8.0,3.0,4.0,6.0,5.0,9.0,6.0,12.0,23.0,16.0,6.0,7.0,0.0,3.0,15.0,2.0,5.0,3.0,10.0,6.0,0.0,4.0,2.0,13.0,4.0,5.0,7.0,4.0,8.0,0.0,9.0,14.0,22.0,18.0,15.0,7.0,24.0,1.0,10.0,0.0,6.0,1.0,6.0
2016-05-05,6.0,5.0,6.0,6.0,1.0,14.0,18.0,22.0,0.0,2.0,1.0,1.0,2.0,8.0,8.0,11.0,4.0,2.0,20.0,3.0,7.0,15.0,17.0,32.0,48.0,13.0,18.0,22.0,14.0,17.0,4.0,23.0,1.0,0.0,8.0,2.0,2.0,9.0,4.0,3.0,1.0,15.0,24.0,11.0,2.0,8.0,0.0,6.0,23.0,5.0,5.0,6.0,7.0,5.0,2.0,8.0,4.0,5.0,2.0,4.0,7.0,1.0,8.0,6.0,3.0,18.0,12.0,19.0,17.0,5.0,21.0,3.0,9.0,1.0,10.0,7.0,5.0
2016-05-06,6.0,10.0,9.0,8.0,3.0,27.0,16.0,32.0,1.0,9.0,3.0,1.0,3.0,7.0,8.0,12.0,3.0,3.0,20.0,5.0,6.0,12.0,27.0,25.0,32.0,24.0,16.0,27.0,35.0,13.0,6.0,24.0,9.0,3.0,7.0,0.0,1.0,9.0,2.0,11.0,3.0,11.0,25.0,10.0,2.0,11.0,1.0,1.0,23.0,9.0,3.0,2.0,13.0,2.0,4.0,8.0,2.0,6.0,3.0,6.0,8.0,4.0,10.0,4.0,5.0,16.0,15.0,17.0,28.0,9.0,21.0,2.0,5.0,0.0,8.0,6.0,10.0
2016-05-07,12.0,6.0,9.0,3.0,1.0,15.0,18.0,48.0,0.0,4.0,4.0,1.0,1.0,5.0,13.0,8.0,8.0,2.0,9.0,3.0,7.0,13.0,23.0,29.0,40.0,11.0,20.0,28.0,28.0,8.0,7.0,29.0,6.0,2.0,6.0,5.0,0.0,7.0,1.0,2.0,5.0,9.0,24.0,19.0,5.0,10.0,1.0,1.0,25.0,5.0,9.0,2.0,6.0,4.0,1.0,4.0,4.0,8.0,2.0,5.0,9.0,2.0,6.0,2.0,6.0,25.0,16.0,26.0,13.0,7.0,22.0,2.0,3.0,0.0,3.0,2.0,4.0
